container,crop,rep,bay,reservoir_size_liters,plant,date,pH,EC,h2o_temp_C,d.o.,plant_height_cm,harvest_fresh_mass_g,harvest_dry_mass_g
FS2,basil,1,209,75,916,20180904,6.3,1.9,24,NA,NA,NA,NA
FS2,basil,1,209,75,917,20180904,6.3,1.9,24,NA,NA,NA,NA
FS2,basil,1,209,75,918,20180904,6.3,1.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1001,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1002,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1003,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1004,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1005,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1006,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1007,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1008,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1009,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1010,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1011,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1012,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1013,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1014,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1015,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1016,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1017,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,210,150,1018,20180904,6.3,2.9,24,NA,NA,NA,NA
FS2,basil,1,201,75,101,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,102,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,103,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,104,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,105,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,106,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,107,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,108,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,109,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,110,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,111,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,112,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,113,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,114,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,115,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,116,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,117,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,201,75,118,20180907,5.9,2.9,23,NA,NA,NA,NA
FS2,basil,1,202,150,201,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,202,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,203,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,204,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,205,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,206,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,207,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,208,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,209,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,210,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,211,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,212,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,213,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,214,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,215,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,216,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,217,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,202,150,218,20180907,6.2,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,301,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,302,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,303,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,304,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,305,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,306,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,307,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,309,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,310,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,311,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,312,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,313,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,314,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,315,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,316,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,317,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,203,75,318,20180907,6.1,3,23,NA,NA,NA,NA
FS2,basil,1,204,150,401,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,402,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,403,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,404,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,405,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,406,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,407,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,408,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,409,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,410,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,411,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,412,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,413,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,414,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,415,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,416,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,417,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180907,6.4,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,502,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,503,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,504,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,505,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,506,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,507,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,508,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,509,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,510,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,511,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,512,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,513,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,514,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,515,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,516,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,517,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,205,75,518,20180907,6.1,2.8,24,NA,NA,NA,NA
FS2,basil,1,206,150,601,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,602,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,603,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,604,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,605,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,606,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,607,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,608,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,609,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,610,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,611,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,612,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,613,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,614,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,616,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,617,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,206,150,618,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,701,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,702,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,703,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,704,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,705,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,706,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,707,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,708,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,709,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,710,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,711,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,712,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,713,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,714,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,715,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,716,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,717,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,207,75,718,20180907,6.3,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,801,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,802,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,803,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,804,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,805,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,806,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,807,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,808,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,809,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,810,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,811,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,812,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,813,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,814,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,815,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,816,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,817,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,208,150,818,20180907,6.4,2.9,24,NA,NA,NA,NA
FS2,basil,1,209,75,901,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,902,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,903,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,904,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,905,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,906,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,907,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,908,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,909,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,910,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,911,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,912,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,913,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,914,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,915,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,916,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,917,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,209,75,918,20180907,6.4,2,24,NA,NA,NA,NA
FS2,basil,1,210,150,1001,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1002,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1003,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1004,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1005,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1006,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1007,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1008,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1009,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1010,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1011,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1012,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1013,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1014,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1015,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1016,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1017,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,210,150,1018,20180907,6.4,2.4,24,NA,NA,NA,NA
FS2,basil,1,201,75,101,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,102,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,103,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,104,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,105,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,106,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,107,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,108,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,109,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,110,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,111,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,112,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,113,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,114,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,115,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,116,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,117,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,201,75,118,20180908,6,2.6,23,NA,NA,NA,NA
FS2,basil,1,202,150,201,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,202,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,203,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,204,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,205,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,206,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,207,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,208,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,209,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,210,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,211,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,212,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,213,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,214,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,215,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,216,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,217,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,202,150,218,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,301,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,302,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,303,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,304,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,305,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,306,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,307,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,309,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,310,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,311,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,312,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,313,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,314,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,315,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,316,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,317,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,203,75,318,20180908,6.2,2.8,23,NA,NA,NA,NA
FS2,basil,1,204,150,401,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,402,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,403,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,404,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,405,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,406,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,407,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,408,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,409,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,410,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,411,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,412,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,413,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,414,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,415,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,416,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,417,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180908,6.3,2.6,23,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,502,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,503,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,504,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,505,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,506,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,507,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,508,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,509,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,510,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,511,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,512,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,513,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,514,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,515,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,516,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,517,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,205,75,518,20180908,6.2,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,601,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,602,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,603,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,604,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,605,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,606,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,607,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,608,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,609,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,610,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,611,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,612,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,613,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,614,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,616,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,617,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,206,150,618,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,701,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,702,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,703,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,704,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,705,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,706,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,707,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,708,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,709,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,710,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,711,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,712,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,713,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,714,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,715,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,716,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,717,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,207,75,718,20180908,6.3,2.5,24,NA,NA,NA,NA
FS2,basil,1,208,150,801,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,802,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,803,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,804,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,805,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,806,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,807,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,808,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,809,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,810,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,811,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,812,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,813,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,814,20180908,6.4,2.6,24,NA,NA,NA,NA
FS2,basil,1,208,150,815,20180908,6.4,2.6,24,NA,NA,NA,NA
